match_id,minute,p,gold_adv,tower_adv,kills_adv,draft_logit,in_test
8943357930,53,0.201036,-24070,1,-4,1.08159,1
8943357930,53,0.201036,-24915,1,-4,1.08159,1
8943357930,54,0.201036,-24220,1,-4,1.08159,1
8943357930,54,0.21131,-24340,1,-4,1.08159,1
8943357930,54,0.252525,-29040,1,-5,1.08159,1
8943357930,54,0.307323,-24646,1,-2,1.08159,1
8943357930,55,0.307323,-24401,1,-2,1.08159,1
8943357930,55,0.310479,-22365,1,-2,1.08159,1
8943357930,55,0.310479,-23394,1,-2,1.08159,1
8943357930,55,0.378426,-19239,2,-2,1.08159,1
8943357930,56,0.33162,-18697,2,-2,1.08159,1
8943357930,56,0.380325,-18246,2,-2,1.08159,1
8943357930,56,0.378426,-18585,2,-2,1.08159,1
8943357930,56,0.378426,-17701,2,-2,1.08159,1
8943357930,57,0.359504,-18575,2,-2,1.08159,1
8943357930,57,0.310479,-19161,2,-2,1.08159,1
8943357930,57,0.310479,-19280,2,-2,1.08159,1
8943357930,57,0.310479,-19801,2,-2,1.08159,1
8943357930,58,0.378426,-19138,2,-2,1.08159,1
8943357930,58,0.310479,-19635,2,-2,1.08159,1
8943357930,58,0.310479,-20203,2,-2,1.08159,1
8943357930,58,0.310479,-20764,2,-2,1.08159,1
8943357930,59,0.307323,-21191,1,-2,1.08159,1
8943357930,59,0.307323,-21618,1,-2,1.08159,1
8943357930,59,0.310479,-21582,1,-2,1.08159,1
8943357930,59,0.277228,-21417,1,-2,1.08159,1
8943357930,60,0.307323,-20719,1,-2,1.08159,1
8943357930,60,0.378426,-18774,1,-2,1.08159,1
8943357930,60,0.378426,-19065,1,-2,1.08159,1
8943357930,60,0.307323,-20811,1,-2,1.08159,1
8943357930,61,0.344828,-20394,1,-2,1.08159,1
8943357930,61,0.344828,-20479,1,-2,1.08159,1
8943357930,61,0.307323,-21293,1,-2,1.08159,1
8943357930,61,0.307323,-21199,1,-2,1.08159,1
8943357930,62,0.307323,-21212,1,-2,1.08159,1
8943357930,62,0.359504,-20908,2,-2,1.08159,1
8943357930,62,0.208333,-24761,2,-3,1.08159,1
8943357930,63,0.310479,-21529,2,-2,1.08159,1
8943357930,63,0.413562,-11148,2,-1,1.08159,1
8943357930,63,0.413562,-8673,2,-2,1.08159,1
8943357930,63,0.413562,-9919,2,-2,1.08159,1
8943357930,64,0.412844,-12062,2,-2,1.08159,1
8943357930,64,0.413562,-11051,2,-2,1.08159,1
8943357930,64,0.413562,-11397,2,-2,1.08159,1
8943357930,64,0.413562,-8320,2,-2,1.08159,1
8943357930,65,0.413562,-7567,2,-2,1.08159,1
8943357930,65,0.471988,-5666,2,-1,1.08159,1
8943357930,65,0.495043,-3401,2,-1,1.08159,1
8943357930,65,0.526917,-2258,2,-1,1.08159,1
8943357930,66,0.495043,-1299,2,-1,1.08159,1
8943357930,66,0.554795,819,3,-1,1.08159,1
8943357930,66,0.549098,906,3,-1,1.08159,1
8943357930,66,0.526917,303,3,-1,1.08159,1
8943357930,67,0.495043,623,3,-1,1.08159,1
8943357930,67,0.634916,110,3,-1,1.08159,1
8943357930,67,0.634916,516,3,-1,1.08159,1
8943357930,67,0.66539,-176,3,-1,1.08159,1
8943357930,68,0.634916,-140,3,-1,1.08159,1
8943357930,68,0.634916,148,3,-1,1.08159,1
8943357930,68,0.669951,3718,3,0,1.08159,1
8943357930,68,0.634916,1616,3,-1,1.08159,1
8943357930,69,0.66539,2873,3,1,1.08159,1
8943357930,69,0.972028,12522,5,3,1.08159,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
8943357930,69,0.952542,12242,,3,0.142352,1
